HIFAN Plate Map,384 plate ID,Plate Map,Well,Human Readable Name,SWID,MoleculeID,Concentration,Concentration units,Volume,Preparer,Date Prepared,Notes
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J21,SW330258-1,SW330258-1,RLCA-1139B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,J22,SW330259-1,SW330259-1,RLCA-1152B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K03,SW330260-1,SW330260-1,RLCA-1113C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K04,SW330261-1,SW330261-1,RLCA-1126C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K05,SW330262-1,SW330262-1,RLCA-1113D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K06,SW330263-1,SW330263-1,RLCA-1126D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K07,SW330264-1,SW330264-1,RLCA-1113E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K08,SW330265-1,SW330265-1,RLCA-1126E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K09,SW330266-1,SW330266-1,RLCA-1113F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K10,SW330267-1,SW330267-1,RLCA-1126F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K11,SW330268-1,SW330268-1,RLCA-1114A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K12,SW330269-1,SW330269-1,RLCA-1127A,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K13,SW330270-1,SW330270-1,RLCA-1114B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K14,SW330271-1,SW330271-1,RLCA-1127B,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K15,SW330272-1,SW330272-1,RLCA-1114C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K16,SW330273-1,SW330273-1,RLCA-1127C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K17,SW330274-1,SW330274-1,RLCA-1114D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K18,SW330275-1,SW330275-1,RLCA-1127D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K19,SW330276-1,SW330276-1,RLCA-1114E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K20,SW330277-1,SW330277-1,RLCA-1127E,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K21,SW330278-1,SW330278-1,RLCA-1114F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,K22,SW330279-1,SW330279-1,RLCA-1127F,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,L03,SW330280-1,SW330280-1,RLCA-1139C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,L04,SW330281-1,SW330281-1,RLCA-1152C,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,L05,SW330282-1,SW330282-1,RLCA-1139D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,L06,SW330283-1,SW330283-1,RLCA-1152D,-5,m
HIFAN_RL_004,RLCA_384_1105_1156,SP20295,L07,SW330284-1,SW330284-1,RLCA-1139E,-5,m
