HIFAN Plate Map,Plate Map,MoleculeID,Linington ID,Well,Human Readable Name,Concentration,Units,Volume,Preparer,Date Prepared,Notes
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,M15,SW335693-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,M16,SW218705-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,M17,SW218824-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,M18,SW218846-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,M19,SW218858-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,M20,SW218864-1,0.000244141,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,N03,SW335681-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,N04,SW335682-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,N05,SW335683-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,N06,SW335684-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,N07,SW335685-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,N08,SW335686-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,N09,SW335687-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,N10,SW335688-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,N11,SW335689-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,N12,SW335690-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,N13,SW335691-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,N14,SW335692-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,N15,SW335693-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,N16,SW218705-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,N17,SW218824-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,N18,SW218846-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,N19,SW218858-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,N20,SW218864-1,0.00012207,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,O03,SW335681-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,O04,SW335682-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,O05,SW335683-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,O06,SW335684-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,O07,SW335685-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,O08,SW335686-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,O09,SW335687-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,O10,SW335688-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,O11,SW335689-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,O12,SW335690-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,O13,SW335691-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,O14,SW335692-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,O15,SW335693-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,O16,SW218705-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,O17,SW218824-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,O18,SW218846-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,O19,SW218858-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,O20,SW218864-1,6.10E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335681-1,RLUS-2144D1,P03,SW335681-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335682-1,RLUS-2144D2,P04,SW335682-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335683-1,RLUS-2144D3,P05,SW335683-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335684-1,RLUS-2144D4,P06,SW335684-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335685-1,RLUS-2144D5,P07,SW335685-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335686-1,RLUS-2145D1,P08,SW335686-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335687-1,RLUS-2145D2,P09,SW335687-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335688-1,RLUS-2145D3,P10,SW335688-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335689-1,RLUS-2145D4,P11,SW335689-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335690-1,RLUS-2145D5,P12,SW335690-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335691-1,RLUS-2145D6,P13,SW335691-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335692-1,RLUS-2145D7,P14,SW335692-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW335693-1,RLUS-2145D8,P15,SW335693-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218705-1,RLUS-2079C,P16,SW218705-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218824-1,RLUS-2140D,P17,SW218824-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218846-1,RLUS-2142D,P18,SW218846-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218858-1,RLUS-2144D,P19,SW218858-1,3.05E-05,m,,Jake Haeckl
HIFAN_RL_022,SP20298,SW218864-1,RLUS-2145D,P20,SW218864-1,3.05E-05,m,,Jake Haeckl
